city_id,year,Population,Population Density,Urbanization %,Vehicle Count,Industrial Area %
2045,2007,82912,1658,62.6,16582,9.2
2077,2007,84643,1692,62.6,16928,9.2
2084,2007,628916,3537,62.6,53457,9.2
2140,2007,596203,3353,62.6,50677,9.2
2141,2007,653931,3678,62.6,55584,9.2
2163,2007,642385,3613,62.6,54602,9.2
2173,2007,662590,3727,62.6,56320,9.2
2186,2007,647196,3640,62.6,55011,9.2
2248,2007,92366,1847,62.6,18473,9.2
2271,2007,94230,1884,62.6,18846,9.2
2272,2007,595241,3348,62.6,50595,9.2
2285,2007,89037,1780,62.6,17807,9.2
2286,2007,607749,3418,62.6,51658,9.2
2306,2007,85042,1700,62.6,17008,9.2
2316,2007,603900,3396,62.6,51331,9.2
2317,2007,652007,3667,62.6,55420,9.2
2324,2007,650083,3656,62.6,55257,9.2
2329,2007,635650,3575,62.6,54030,9.2
2342,2007,598127,3364,62.6,50840,9.2
2387,2007,82512,1650,62.6,16502,9.2
2399,2007,672212,3781,62.6,57138,9.2
2402,2007,642385,3613,62.6,54602,9.2
2404,2007,88371,1767,62.6,17674,9.2
2423,2007,604862,3402,62.6,51413,9.2
2432,2007,640461,3602,62.6,54439,9.2
2433,2007,676060,3802,62.6,57465,9.2
2435,2007,637575,3586,62.6,54193,9.2
2447,2007,82779,1655,62.6,16555,9.2
2450,2007,643348,3618,62.6,54684,9.2
2460,2007,634688,3570,62.6,53948,9.2
2485,2007,90768,1815,62.6,18153,9.2
2514,2007,94097,1881,62.6,18819,9.2
2591,2007,92233,1844,62.6,18446,9.2
2610,2007,92765,1855,62.6,18553,9.2
248,2007,136303,2544,82.6,46343,9.2
448,2007,2758643,4699,97.6,1517253,9.2
700,2007,150236,2804,82.6,51080,9.2
860,2007,139469,2603,82.6,47419,9.2
1219,2007,12227244,19962,97.6,1100451,9.2
1362,2007,2618920,6855,69.6,222608,9.2
1384,2007,2862769,4741,97.6,1202362,9.2
1401,2007,134192,2504,82.6,45625,9.2
1587,2017,4881466,6725,95.6,341702,9.2
2038,2017,1661745,1329,88.6,1030281,9.2
248,2008,137393,2564,82.9,46713,9.3
448,2008,2766919,4714,97.9,1521805,9.3
700,2008,151438,2826,82.9,51488,9.3
860,2008,140585,2624,82.9,47798,9.3
1219,2008,12410652,20262,97.9,1116958,9.3
1362,2008,2684393,7026,69.9,228173,9.3
1384,2008,2885671,4779,97.9,1211981,9.3
1401,2008,135265,2524,82.9,45990,9.3
1587,2018,5027910,6927,95.9,351953,9.3
2038,2018,1691656,1353,88.9,1048826,9.3
3,2008,92535,1850,62.9,18507,9.3
4,2008,90778,1815,62.9,18155,9.3
5,2008,85237,1704,62.9,17047,9.3
8,2008,93886,1877,62.9,18777,9.3
13,2008,619820,3486,62.9,52684,9.3
17,2008,678176,3814,62.9,57644,9.3
32,2008,84966,1699,62.9,16993,9.3
34,2008,91724,1834,62.9,18344,9.3
47,2008,629711,3542,62.9,53525,9.3
55,2008,89291,1785,62.9,17858,9.3
57,2008,616853,3469,62.9,52432,9.3
58,2008,690045,3881,62.9,58653,9.3
68,2008,633667,3564,62.9,53861,9.3
69,2008,92535,1850,62.9,18507,9.3
70,2008,651471,3664,62.9,55375,9.3
73,2008,656416,3692,62.9,55795,9.3
98,2008,657405,3697,62.9,55879,9.3
107,2008,94833,1896,62.9,18966,9.3
116,2008,86588,1731,62.9,17317,9.3
120,2008,684110,3848,62.9,58149,9.3
130,2008,685099,3853,62.9,58233,9.3
133,2008,89156,1783,62.9,17831,9.3
140,2008,681143,3831,62.9,57897,9.3
159,2008,92670,1853,62.9,18534,9.3
173,2008,694001,3903,62.9,58990,9.3
193,2008,89967,1799,62.9,17993,9.3
194,2008,646525,3636,62.9,54954,9.3
214,2008,632678,3558,62.9,53777,9.3
227,2008,631689,3553,62.9,53693,9.3
232,2008,633667,3564,62.9,53861,9.3
233,2008,658394,3703,62.9,55963,9.3
273,2008,85372,1707,62.9,17074,9.3
280,2008,640591,3603,62.9,54450,9.3
325,2008,85507,1710,62.9,17101,9.3
327,2008,92265,1845,62.9,18453,9.3
331,2008,87534,1750,62.9,17506,9.3
342,2008,87129,1742,62.9,17425,9.3
365,2008,96184,1923,62.9,19236,9.3
367,2008,95508,1910,62.9,19101,9.3
383,2008,92805,1856,62.9,18561,9.3
408,2008,627733,3530,62.9,53357,9.3
410,2008,657405,3697,62.9,55879,9.3
447,2008,93616,1872,62.9,18723,9.3
460,2008,88480,1769,62.9,17696,9.3
510,2008,649492,3653,62.9,55206,9.3
514,2008,91724,1834,62.9,18344,9.3
542,2008,95914,1918,62.9,19182,9.3
546,2008,86994,1739,62.9,17398,9.3
580,2008,641580,3608,62.9,54534,9.3
584,2008,83750,1675,62.9,16750,9.3
587,2008,658394,3703,62.9,55963,9.3
589,2008,706859,3976,62.9,60083,9.3
592,2008,96184,1923,62.9,19236,9.3
609,2008,660372,3714,62.9,56131,9.3
624,2008,624766,3514,62.9,53105,9.3
631,2008,636634,3581,62.9,54113,9.3
632,2008,92670,1853,62.9,18534,9.3
633,2008,633667,3564,62.9,53861,9.3
639,2008,676197,3803,62.9,57476,9.3
641,2008,648503,3647,62.9,55122,9.3
646,2008,90778,1815,62.9,18155,9.3
659,2008,86183,1723,62.9,17236,9.3
672,2008,93616,1872,62.9,18723,9.3
673,2008,642569,3614,62.9,54618,9.3
772,2008,633667,3564,62.9,53861,9.3
852,2008,688066,3870,62.9,58485,9.3
871,2008,648503,3647,62.9,55122,9.3
941,2008,698946,3931,62.9,59410,9.3
942,2008,642569,3614,62.9,54618,9.3
948,2008,679165,3820,62.9,57729,9.3
959,2008,94427,1888,62.9,18885,9.3
976,2008,628722,3536,62.9,53441,9.3
979,2008,85237,1704,62.9,17047,9.3
993,2008,85777,1715,62.9,17155,9.3
1008,2008,631689,3553,62.9,53693,9.3
1009,2008,92400,1848,62.9,18480,9.3
1031,2008,616853,3469,62.9,52432,9.3
1033,2008,611908,3441,62.9,52012,9.3
1049,2008,84020,1680,62.9,16804,9.3
1058,2008,694990,3909,62.9,59074,9.3
1063,2008,95373,1907,62.9,19074,9.3
1065,2008,92670,1853,62.9,18534,9.3
1071,2008,85237,1704,62.9,17047,9.3
1072,2008,650481,3658,62.9,55290,9.3
1084,2008,699935,3937,62.9,59494,9.3
1092,2008,620809,3492,62.9,52768,9.3
1093,2008,685099,3853,62.9,58233,9.3
1097,2008,86588,1731,62.9,17317,9.3
1107,2008,93886,1877,62.9,18777,9.3
1109,2008,649492,3653,62.9,55206,9.3
1116,2008,666307,3747,62.9,56636,9.3
1132,2008,649492,3653,62.9,55206,9.3
1140,2008,84696,1693,62.9,16939,9.3
1143,2008,694990,3909,62.9,59074,9.3
1146,2008,94833,1896,62.9,18966,9.3
1148,2008,86183,1723,62.9,17236,9.3
1156,2008,95508,1910,62.9,19101,9.3
1186,2008,609929,3430,62.9,51843,9.3
1189,2008,85777,1715,62.9,17155,9.3
1192,2008,678176,3814,62.9,57644,9.3
1200,2008,83480,1669,62.9,16696,9.3
1212,2008,660372,3714,62.9,56131,9.3
1218,2008,630700,3547,62.9,53609,9.3
1223,2008,701913,3948,62.9,59662,9.3
1224,2008,680154,3825,62.9,57813,9.3
1227,2008,693012,3898,62.9,58906,9.3
1228,2008,630700,3547,62.9,53609,9.3
1229,2008,89426,1788,62.9,17885,9.3
1231,2008,89021,1780,62.9,17804,9.3
1234,2008,637624,3586,62.9,54198,9.3
1237,2008,88751,1775,62.9,17750,9.3
1252,2008,83750,1675,62.9,16750,9.3
1321,2008,92400,1848,62.9,18480,9.3
1327,2008,85101,1702,62.9,17020,9.3
1352,2008,689055,3875,62.9,58569,9.3
1359,2008,91724,1834,62.9,18344,9.3
1363,2008,662350,3725,62.9,56299,9.3
1385,2008,642569,3614,62.9,54618,9.3
1400,2008,85912,1718,62.9,17182,9.3
1403,2008,640591,3603,62.9,54450,9.3
1407,2008,672241,3781,62.9,57140,9.3
1459,2008,95103,1902,62.9,19020,9.3
1463,2008,670263,3770,62.9,56972,9.3
1493,2008,87264,1745,62.9,17452,9.3
1519,2008,96590,1931,62.9,19318,9.3
1567,2008,89697,1793,62.9,17939,9.3
1576,2008,669274,3764,62.9,56888,9.3
1582,2008,692023,3892,62.9,58821,9.3
1584,2008,673230,3786,62.9,57224,9.3
1588,2008,694001,3903,62.9,58990,9.3
1598,2008,95103,1902,62.9,19020,9.3
1601,2008,638613,3592,62.9,54282,9.3
1609,2008,682132,3836,62.9,57981,9.3
1644,2008,701913,3948,62.9,59662,9.3
1702,2008,84020,1680,62.9,16804,9.3
1719,2008,627733,3530,62.9,53357,9.3
1731,2008,635645,3575,62.9,54029,9.3
1732,2008,91589,1831,62.9,18317,9.3
1736,2008,614875,3458,62.9,52264,9.3
1747,2008,625755,3519,62.9,53189,9.3
1755,2008,615864,3464,62.9,52348,9.3
1767,2008,92670,1853,62.9,18534,9.3
1779,2008,88210,1764,62.9,17642,9.3
1786,2008,90643,1812,62.9,18128,9.3
1852,2008,91994,1839,62.9,18398,9.3
1855,2008,691034,3887,62.9,58737,9.3
1870,2008,685099,3853,62.9,58233,9.3
1885,2008,86318,1726,62.9,17263,9.3
1893,2008,679165,3820,62.9,57729,9.3
1898,2008,617842,3475,62.9,52516,9.3
1903,2008,625755,3519,62.9,53189,9.3
1909,2008,612897,3447,62.9,52096,9.3
1923,2008,633667,3564,62.9,53861,9.3
1924,2008,623776,3508,62.9,53020,9.3
2002,2008,648503,3647,62.9,55122,9.3
2021,2008,643558,3620,62.9,54702,9.3
2028,2008,678176,3814,62.9,57644,9.3
2036,2008,618831,3480,62.9,52600,9.3
2045,2008,84155,1683,62.9,16831,9.3
2077,2008,85912,1718,62.9,17182,9.3
2084,2008,646525,3636,62.9,54954,9.3
2140,2008,612897,3447,62.9,52096,9.3
2141,2008,672241,3781,62.9,57140,9.3
2163,2008,660372,3714,62.9,56131,9.3
2173,2008,681143,3831,62.9,57897,9.3
2186,2008,665318,3742,62.9,56552,9.3
2248,2008,93751,1875,62.9,18750,9.3
2271,2008,95643,1912,62.9,19128,9.3
2272,2008,611908,3441,62.9,52012,9.3
2285,2008,90372,1807,62.9,18074,9.3
2286,2008,624766,3514,62.9,53105,9.3
2306,2008,86318,1726,62.9,17263,9.3
2316,2008,620809,3492,62.9,52768,9.3
2317,2008,670263,3770,62.9,56972,9.3
2324,2008,668285,3759,62.9,56804,9.3
2329,2008,653449,3675,62.9,55543,9.3
2342,2008,614875,3458,62.9,52264,9.3
2387,2008,83750,1675,62.9,16750,9.3
2399,2008,691034,3887,62.9,58737,9.3
2402,2008,660372,3714,62.9,56131,9.3
2404,2008,89697,1793,62.9,17939,9.3
2423,2008,621798,3497,62.9,52852,9.3
2432,2008,658394,3703,62.9,55963,9.3
2433,2008,694990,3909,62.9,59074,9.3
2435,2008,655427,3686,62.9,55711,9.3
2447,2008,84020,1680,62.9,16804,9.3
2450,2008,661361,3720,62.9,56215,9.3
2460,2008,652460,3670,62.9,55459,9.3
2485,2008,92129,1842,62.9,18425,9.3
2514,2008,95508,1910,62.9,19101,9.3
2591,2008,93616,1872,62.9,18723,9.3
2610,2008,94157,1883,62.9,18831,9.3
3,2020,110637,2212,66.5,22127,10.5
4,2020,108536,2170,66.5,21707,10.5
5,2020,101911,2038,66.5,20382,10.5
8,2020,112252,2245,66.5,22450,10.5
12,2020,968046,5445,66.5,82283,10.5
13,2020,863343,4856,66.5,73384,10.5
17,2020,944625,5313,66.5,80293,10.5
18,2020,961158,5406,66.5,81698,10.5
32,2020,101587,2031,66.5,20317,10.5
34,2020,109667,2193,66.5,21933,10.5
47,2020,877119,4933,66.5,74555,10.5
48,2020,853699,4802,66.5,72564,10.5
51,2020,936359,5267,66.5,79590,10.5
55,2020,106758,2135,66.5,21351,10.5
58,2020,961158,5406,66.5,81698,10.5
69,2020,110637,2212,66.5,22127,10.5
70,2020,907428,5104,66.5,77131,10.5
98,2020,915694,5150,66.5,77833,10.5
107,2020,113384,2267,66.5,22676,10.5
116,2020,103526,2070,66.5,20705,10.5
120,2020,952891,5360,66.5,80995,10.5
133,2020,106597,2131,66.5,21319,10.5
134,2020,885385,4980,66.5,75257,10.5
135,2020,871609,4902,66.5,74086,10.5
142,2020,970801,5460,66.5,82518,10.5
159,2020,110798,2215,66.5,22159,10.5
173,2020,966668,5437,66.5,82166,10.5
193,2020,107566,2151,66.5,21513,10.5
229,2020,943248,5305,66.5,80176,10.5
231,2020,959780,5398,66.5,81581,10.5
232,2020,882630,4964,66.5,75023,10.5
273,2020,102072,2041,66.5,20414,10.5
299,2020,879875,4949,66.5,74789,10.5
325,2020,102234,2044,66.5,20446,10.5
327,2020,110313,2206,66.5,22062,10.5
331,2020,104658,2093,66.5,20931,10.5
334,2020,867476,4879,66.5,73735,10.5
342,2020,104173,2083,66.5,20834,10.5
365,2020,115000,2300,66.5,23000,10.5
367,2020,114192,2283,66.5,22838,10.5
383,2020,110960,2219,66.5,22192,10.5
408,2020,874364,4918,66.5,74320,10.5
410,2020,915694,5150,66.5,77833,10.5
415,2020,911561,5127,66.5,77482,10.5
447,2020,111929,2238,66.5,22385,10.5
454,2020,904673,5088,66.5,76897,10.5
455,2020,892274,5019,66.5,75843,10.5
460,2020,105789,2115,66.5,21157,10.5
510,2020,904673,5088,66.5,76897,10.5
514,2020,109667,2193,66.5,21933,10.5
542,2020,114676,2293,66.5,22935,10.5
546,2020,104011,2080,66.5,20802,10.5
584,2020,100133,2002,66.5,20026,10.5
588,2020,972179,5468,66.5,82635,10.5
592,2020,115000,2300,66.5,23000,10.5
631,2020,886763,4988,66.5,75374,10.5
632,2020,110798,2215,66.5,22159,10.5
633,2020,882630,4964,66.5,75023,10.5
646,2020,108536,2170,66.5,21707,10.5
659,2020,103042,2060,66.5,20608,10.5
672,2020,111929,2238,66.5,22385,10.5
673,2020,895029,5034,66.5,76077,10.5
756,2020,948758,5336,66.5,80644,10.5
836,2020,868853,4887,66.5,73852,10.5
848,2020,958402,5391,66.5,81464,10.5
852,2020,958402,5391,66.5,81464,10.5
940,2020,860587,4840,66.5,73149,10.5
941,2020,973557,5476,66.5,82752,10.5
942,2020,895029,5034,66.5,76077,10.5
947,2020,934982,5259,66.5,79473,10.5
948,2020,946003,5321,66.5,80410,10.5
959,2020,112899,2257,66.5,22579,10.5
962,2020,974934,5484,66.5,82869,10.5
979,2020,101911,2038,66.5,20382,10.5
993,2020,102557,2051,66.5,20511,10.5
1008,2020,879875,4949,66.5,74789,10.5
1009,2020,110475,2209,66.5,22095,10.5
1031,2020,859210,4833,66.5,73032,10.5
1032,2020,907428,5104,66.5,77131,10.5
1049,2020,100456,2009,66.5,20091,10.5
1058,2020,968046,5445,66.5,82283,10.5
1063,2020,114030,2280,66.5,22806,10.5
1065,2020,110798,2215,66.5,22159,10.5
1071,2020,101911,2038,66.5,20382,10.5
1072,2020,906051,5096,66.5,77014,10.5
1084,2020,974934,5484,66.5,82869,10.5
1097,2020,103526,2070,66.5,20705,10.5
1107,2020,112252,2245,66.5,22450,10.5
1113,2020,859210,4833,66.5,73032,10.5
1116,2020,928093,5220,66.5,78887,10.5
1132,2020,904673,5088,66.5,76897,10.5
1138,2020,944625,5313,66.5,80293,10.5
1140,2020,101264,2025,66.5,20252,10.5
1142,2020,963913,5422,66.5,81932,10.5
1143,2020,968046,5445,66.5,82283,10.5
1146,2020,113384,2267,66.5,22676,10.5
1148,2020,103042,2060,66.5,20608,10.5
1152,2020,969424,5453,66.5,82401,10.5
1156,2020,114192,2283,66.5,22838,10.5
1158,2020,923960,5197,66.5,78536,10.5
1186,2020,849566,4778,66.5,72213,10.5
1189,2020,102557,2051,66.5,20511,10.5
1200,2020,99810,1996,66.5,19962,10.5
1212,2020,919827,5174,66.5,78185,10.5
1213,2020,852321,4794,66.5,72447,10.5
1220,2020,963913,5422,66.5,81932,10.5
1224,2020,947381,5329,66.5,80527,10.5
1228,2020,878497,4941,66.5,74672,10.5
1229,2020,106920,2138,66.5,21384,10.5
1231,2020,106435,2128,66.5,21287,10.5
1236,2020,972179,5468,66.5,82635,10.5
1237,2020,106112,2122,66.5,21222,10.5
1252,2020,100133,2002,66.5,20026,10.5
1321,2020,110475,2209,66.5,22095,10.5
1327,2020,101749,2034,66.5,20349,10.5
1359,2020,109667,2193,66.5,21933,10.5
1363,2020,922583,5189,66.5,78419,10.5
1379,2020,957024,5383,66.5,81347,10.5
1400,2020,102719,2054,66.5,20543,10.5
1403,2020,892274,5019,66.5,75843,10.5
1404,2020,969424,5453,66.5,82401,10.5
1405,2020,855077,4809,66.5,72681,10.5
1459,2020,113707,2274,66.5,22741,10.5
1463,2020,933604,5251,66.5,79356,10.5
1493,2020,104334,2086,66.5,20866,10.5
1519,2020,115484,2309,66.5,23096,10.5
1532,2020,882630,4964,66.5,75023,10.5
1567,2020,107243,2144,66.5,21448,10.5
1573,2020,972179,5468,66.5,82635,10.5
1574,2020,904673,5088,66.5,76897,10.5
1576,2020,932226,5243,66.5,79239,10.5
1584,2020,937737,5274,66.5,79707,10.5
1598,2020,113707,2274,66.5,22741,10.5
1600,2020,951514,5352,66.5,80878,10.5
1601,2020,889518,5003,66.5,75609,10.5
1609,2020,950136,5344,66.5,80761,10.5
1644,2020,977690,5499,66.5,83103,10.5
1702,2020,100456,2009,66.5,20091,10.5
1721,2020,926716,5212,66.5,78770,10.5
1732,2020,109505,2190,66.5,21901,10.5
1734,2020,928093,5220,66.5,78887,10.5
1735,2020,866098,4871,66.5,73618,10.5
1753,2020,957024,5383,66.5,81347,10.5
1755,2020,857832,4825,66.5,72915,10.5
1767,2020,110798,2215,66.5,22159,10.5
1779,2020,105466,2109,66.5,21093,10.5
1786,2020,108374,2167,66.5,21674,10.5
1801,2020,941870,5298,66.5,80058,10.5
1852,2020,109990,2199,66.5,21998,10.5
1885,2020,103203,2064,66.5,20640,10.5
1890,2020,856454,4817,66.5,72798,10.5
1895,2020,856454,4817,66.5,72798,10.5
1904,2020,936359,5267,66.5,79590,10.5
1919,2020,954269,5367,66.5,81112,10.5
1987,2020,943248,5305,66.5,80176,10.5
2011,2020,882630,4964,66.5,75023,10.5
2021,2020,896407,5042,66.5,76194,10.5
2045,2020,100618,2012,66.5,20123,10.5
2077,2020,102719,2054,66.5,20543,10.5
2084,2020,900540,5065,66.5,76545,10.5
2140,2020,853699,4802,66.5,72564,10.5
2143,2020,943248,5305,66.5,80176,10.5
2151,2020,939115,5282,66.5,79824,10.5
2163,2020,919827,5174,66.5,78185,10.5
2186,2020,926716,5212,66.5,78770,10.5
2190,2020,977690,5499,66.5,83103,10.5
2248,2020,112091,2241,66.5,22418,10.5
2271,2020,114353,2287,66.5,22870,10.5
2285,2020,108051,2161,66.5,21610,10.5
2286,2020,870231,4895,66.5,73969,10.5
2306,2020,103203,2064,66.5,20640,10.5
2317,2020,933604,5251,66.5,79356,10.5
2329,2020,910184,5119,66.5,77365,10.5
2331,2020,985956,5546,66.5,83806,10.5
2342,2020,856454,4817,66.5,72798,10.5
2387,2020,100133,2002,66.5,20026,10.5
2399,2020,962535,5414,66.5,81815,10.5
2402,2020,919827,5174,66.5,78185,10.5
2404,2020,107243,2144,66.5,21448,10.5
2432,2020,917072,5158,66.5,77951,10.5
2433,2020,968046,5445,66.5,82283,10.5
2447,2020,100456,2009,66.5,20091,10.5
2449,2020,884008,4972,66.5,75140,10.5
2450,2020,921205,5181,66.5,78302,10.5
2460,2020,908806,5112,66.5,77248,10.5
2485,2020,110152,2203,66.5,22030,10.5
2514,2020,114192,2283,66.5,22838,10.5
2586,2020,886763,4988,66.5,75374,10.5
2591,2020,111929,2238,66.5,22385,10.5
2610,2020,112576,2251,66.5,22515,10.5
248,2020,151179,2822,86.5,51400,10.5
351,2010,16921723,16332,93.5,1861389,10.5
700,2020,166633,3110,86.5,56655,10.5
860,2020,154691,2887,86.5,52594,10.5
1362,2020,3610210,9450,73.5,306867,10.5
1371,2010,124325,1968,80.5,46000,10.5
1401,2020,148838,2778,86.5,50604,10.5
1430,2010,109476,1733,80.5,40506,10.5
1741,2010,2180666,20815,98.5,828653,10.5
248,2006,135221,2524,82.3,45975,9.1
448,2006,2750392,4685,97.3,1512715,9.1
700,2006,149043,2782,82.3,50674,9.1
860,2006,138363,2582,82.3,47043,9.1
1219,2006,12046546,19667,97.3,1084189,9.1
1362,2006,2555044,6688,69.3,217178,9.1
1384,2006,2840049,4703,97.3,1192820,9.1
1401,2006,133127,2485,82.3,45263,9.1
1587,2016,4739287,6529,95.3,331750,9.1
2038,2016,1632363,1305,88.3,1012065,9.1
3,2006,89820,1796,62.3,17964,9.1
4,2006,88115,1762,62.3,17623,9.1
5,2006,82736,1654,62.3,16547,9.1
8,2006,91132,1822,62.3,18226,9.1
13,2006,586515,3299,62.3,49853,9.1
17,2006,641735,3609,62.3,54547,9.1
32,2006,82474,1649,62.3,16494,9.1
34,2006,89033,1780,62.3,17806,9.1
47,2006,595875,3351,62.3,50649,9.1
55,2006,86672,1733,62.3,17334,9.1
57,2006,583708,3283,62.3,49615,9.1
58,2006,652966,3672,62.3,55502,9.1
68,2006,599618,3372,62.3,50967,9.1
69,2006,89820,1796,62.3,17964,9.1
70,2006,616465,3467,62.3,52399,9.1
73,2006,621145,3493,62.3,52797,9.1
98,2006,622081,3499,62.3,52876,9.1
107,2006,92050,1841,62.3,18410,9.1
116,2006,84048,1680,62.3,16809,9.1
120,2006,647351,3641,62.3,55024,9.1
130,2006,648287,3646,62.3,55104,9.1
133,2006,86540,1730,62.3,17308,9.1
159,2006,89951,1799,62.3,17990,9.1
173,2006,656710,3693,62.3,55820,9.1
193,2006,87328,1746,62.3,17465,9.1
194,2006,611786,3441,62.3,52001,9.1
214,2006,598683,3367,62.3,50888,9.1
227,2006,597747,3362,62.3,50808,9.1
232,2006,599618,3372,62.3,50967,9.1
233,2006,623017,3504,62.3,52956,9.1
273,2006,82867,1657,62.3,16573,9.1
280,2006,606170,3409,62.3,51524,9.1
325,2006,82998,1659,62.3,16599,9.1
327,2006,89558,1791,62.3,17911,9.1
331,2006,84966,1699,62.3,16993,9.1
342,2006,84573,1691,62.3,16914,9.1
365,2006,93362,1867,62.3,18672,9.1
367,2006,92706,1854,62.3,18541,9.1
383,2006,90083,1801,62.3,18016,9.1
408,2006,594003,3341,62.3,50490,9.1
410,2006,622081,3499,62.3,52876,9.1
447,2006,90870,1817,62.3,18174,9.1
460,2006,85884,1717,62.3,17176,9.1
510,2006,614593,3457,62.3,52240,9.1
514,2006,89033,1780,62.3,17806,9.1
542,2006,93100,1862,62.3,18620,9.1
546,2006,84441,1688,62.3,16888,9.1
580,2006,607106,3414,62.3,51604,9.1
584,2006,81293,1625,62.3,16258,9.1
589,2006,668877,3762,62.3,56854,9.1
592,2006,93362,1867,62.3,18672,9.1
609,2006,624889,3515,62.3,53115,9.1
624,2006,591195,3325,62.3,50251,9.1
631,2006,602426,3388,62.3,51206,9.1
632,2006,89951,1799,62.3,17990,9.1
633,2006,599618,3372,62.3,50967,9.1
639,2006,639863,3599,62.3,54388,9.1
641,2006,613657,3451,62.3,52160,9.1
646,2006,88115,1762,62.3,17623,9.1
659,2006,83654,1673,62.3,16730,9.1
672,2006,90870,1817,62.3,18174,9.1
673,2006,608042,3420,62.3,51683,9.1
756,2006,644543,3625,62.3,54786,9.1
772,2006,599618,3372,62.3,50967,9.1
832,2006,613657,3451,62.3,52160,9.1
852,2006,651095,3662,62.3,55343,9.1
871,2006,613657,3451,62.3,52160,9.1
941,2006,661390,3720,62.3,56218,9.1
942,2006,608042,3420,62.3,51683,9.1
948,2006,642671,3615,62.3,54627,9.1
959,2006,91657,1833,62.3,18331,9.1
976,2006,594939,3346,62.3,50569,9.1
979,2006,82736,1654,62.3,16547,9.1
993,2006,83261,1665,62.3,16652,9.1
1008,2006,597747,3362,62.3,50808,9.1
1009,2006,89689,1793,62.3,17937,9.1
1031,2006,583708,3283,62.3,49615,9.1
1033,2006,579028,3257,62.3,49217,9.1
1049,2006,81555,1631,62.3,16311,9.1
1058,2006,657646,3699,62.3,55899,9.1
1063,2006,92575,1851,62.3,18515,9.1
1065,2006,89951,1799,62.3,17990,9.1
1071,2006,82736,1654,62.3,16547,9.1
1072,2006,615529,3462,62.3,52319,9.1
1084,2006,662326,3725,62.3,56297,9.1
1092,2006,587451,3304,62.3,49933,9.1
1093,2006,648287,3646,62.3,55104,9.1
1097,2006,84048,1680,62.3,16809,9.1
1107,2006,91132,1822,62.3,18226,9.1
1109,2006,614593,3457,62.3,52240,9.1
1116,2006,630504,3546,62.3,53592,9.1
1132,2006,614593,3457,62.3,52240,9.1
1140,2006,82211,1644,62.3,16442,9.1
1143,2006,657646,3699,62.3,55899,9.1
1146,2006,92050,1841,62.3,18410,9.1
1148,2006,83654,1673,62.3,16730,9.1
1156,2006,92706,1854,62.3,18541,9.1
1186,2006,577156,3246,62.3,49058,9.1
1189,2006,83261,1665,62.3,16652,9.1
1192,2006,641735,3609,62.3,54547,9.1
1200,2006,81030,1620,62.3,16206,9.1
1212,2006,624889,3515,62.3,53115,9.1
1218,2006,596811,3357,62.3,50728,9.1
1223,2006,664198,3736,62.3,56456,9.1
1224,2006,643607,3620,62.3,54706,9.1
1227,2006,655774,3688,62.3,55740,9.1
1228,2006,596811,3357,62.3,50728,9.1
1229,2006,86803,1736,62.3,17360,9.1
1231,2006,86409,1728,62.3,17281,9.1
1237,2006,86147,1722,62.3,17229,9.1
1252,2006,81293,1625,62.3,16258,9.1
1321,2006,89689,1793,62.3,17937,9.1
1327,2006,82605,1652,62.3,16521,9.1
1352,2006,652031,3667,62.3,55422,9.1
1359,2006,89033,1780,62.3,17806,9.1
1363,2006,626760,3525,62.3,53274,9.1
1385,2006,608042,3420,62.3,51683,9.1
1400,2006,83392,1667,62.3,16678,9.1
1403,2006,606170,3409,62.3,51524,9.1
1407,2006,636120,3578,62.3,54070,9.1
1459,2006,92313,1846,62.3,18462,9.1
1493,2006,84704,1694,62.3,16940,9.1
1519,2006,93756,1875,62.3,18751,9.1
1567,2006,87065,1741,62.3,17413,9.1
1576,2006,633312,3562,62.3,53831,9.1
1582,2006,654838,3683,62.3,55661,9.1
1584,2006,637056,3583,62.3,54149,9.1
1598,2006,92313,1846,62.3,18462,9.1
1601,2006,604298,3399,62.3,51365,9.1
1609,2006,645479,3630,62.3,54865,9.1
1644,2006,664198,3736,62.3,56456,9.1
1702,2006,81555,1631,62.3,16311,9.1
1719,2006,594003,3341,62.3,50490,9.1
1731,2006,601490,3383,62.3,51126,9.1
1732,2006,88902,1778,62.3,17780,9.1
1736,2006,581836,3272,62.3,49456,9.1
1747,2006,592131,3330,62.3,50331,9.1
1755,2006,582772,3278,62.3,49535,9.1
1767,2006,89951,1799,62.3,17990,9.1
1779,2006,85622,1712,62.3,17124,9.1
1786,2006,87983,1759,62.3,17596,9.1
1852,2006,89295,1785,62.3,17859,9.1
1870,2006,648287,3646,62.3,55104,9.1
1885,2006,83785,1675,62.3,16757,9.1
1893,2006,642671,3615,62.3,54627,9.1
1898,2006,584644,3288,62.3,49694,9.1
1903,2006,592131,3330,62.3,50331,9.1
1923,2006,599618,3372,62.3,50967,9.1
1924,2006,590259,3320,62.3,50172,9.1
2002,2006,613657,3451,62.3,52160,9.1
2021,2006,608978,3425,62.3,51763,9.1
2028,2006,641735,3609,62.3,54547,9.1
2036,2006,585579,3293,62.3,49774,9.1
2045,2006,81686,1633,62.3,16337,9.1
2077,2006,83392,1667,62.3,16678,9.1
2084,2006,611786,3441,62.3,52001,9.1
2140,2006,579964,3262,62.3,49296,9.1
2141,2006,636120,3578,62.3,54070,9.1
2163,2006,624889,3515,62.3,53115,9.1
2173,2006,644543,3625,62.3,54786,9.1
2186,2006,629568,3541,62.3,53513,9.1
